Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
2161,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-13.pddl,decstar,Arch_Aware,claude-opus-4-6,2,202,18.1725,20.792342,SUCCESS,144509,220503,144510,75124,2026-05-08T22:36:32.061093+00:00
2162,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-09.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:39:21.259970+00:00
2163,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-14.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,387264,2026-05-08T22:42:30.876637+00:00
2164,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-11.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:45:21.659502+00:00
2165,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-16.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,401220,2026-05-08T22:48:30.548745+00:00
2166,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-12.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:51:22.038897+00:00
2167,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-17.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,404588,2026-05-08T22:54:30.239385+00:00
2168,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-13.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T22:57:22.430056+00:00
2169,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_decstar.pddl,instance-18.pddl,decstar,Arch_Aware,claude-opus-4-6,2,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,318864,2026-05-08T23:00:29.163458+00:00
2170,ricochet-robots,ricochet-robots_claude-opus-4.6_Arch_Aware_madagascar.pddl,instance-14.pddl,madagascar,Arch_Aware,claude-opus-4-6,4,N/A,N/A,360.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-05-08T23:03:22.832072+00:00
